Abbey Gargoyles;Creature — Gargoyle;W;Fifth Edition (Uncommon)/Homelands (Uncommon)/Masters Edition II (Uncommon);0
Fyndhorn Elder;Creature — Elf Druid;G;Fifth Edition (Uncommon)/Classic Sixth Edition (Uncommon)/Seventh Edition (Uncommon)/Eighth Edition (Uncommon)/Ice Age (Uncommon);0
Fyndhorn Elves;Creature — Elf Druid;G;Ice Age (Common)/Masters Edition (Common)/From the Vault: Twenty (Mythic Rare)/Vintage Masters (Common)/Commander Legends (Common);0
Fyndhorn Pollen;Enchantment;G;Ice Age (Rare)/Masters Edition II (Rare);0
Gabriel Angelfire;Legendary Creature — Angel;G/W;Legends (Rare)/Chronicles (Rare)/Masters Edition III (Rare);0
Gaea's Avenger;Creature — Treefolk;G;Antiquities (Rare)/Masters Edition IV (Uncommon);0
Gaea's Liege;Creature — Avatar;G;Limited Edition Alpha (Rare)/Limited Edition Beta (Rare)/Unlimited Edition (Rare)/Revised Edition (Rare)/Fourth Edition (Rare)/Time Spiral "Timeshifted" (Special);0
Gaea's Touch;Enchantment;G;The Dark (Common)/Masters Edition III (Uncommon);0
Game of Chaos;Sorcery;R;Fifth Edition (Rare)/Ice Age (Rare);0
Gangrenous Zombies;Creature — Zombie;B;Ice Age (Common)/Masters Edition II (Common);0
Gargantuan Gorilla;Creature — Ape;G;Alliances (Rare)/Masters Edition (Rare);0
Gaseous Form;Enchantment - Aura;U;Fourth Edition (Common)/Fifth Edition (Common)/Classic Sixth Edition (Common)/Legends (Common)/Tempest (Common)/Beatdown Box Set (Common)/Tempest Remastered (Common)/Eternal Masters (Common);0
Gate to Phyrexia;Enchantment;B;Antiquities (Uncommon)/Masters Edition IV (Uncommon);0
Gauntlet of Might;Artifact;C;Limited Edition Alpha (Rare)/Limited Edition Beta (Rare)/Unlimited Edition (Rare)/Masters Edition IV (Rare);0
Gauntlets of Chaos;Artifact;C;Fifth Edition (Rare)/Legends (Rare)/Chronicles (Rare)/Masters Edition III (Rare);0
Gaze of Pain;Sorcery;B;Ice Age (Common);0
General Jarkeld;Legendary Creature — Human Soldier;W;Ice Age (Rare);0
Ghazbán Ogre;Creature — Ogre;G;Fifth Edition (Common)/Arabian Nights (Common)/Chronicles (Common)/Masters Edition (Common);0
Ghost Hounds;Creature — Dog Spirit;B;Homelands (Uncommon);0
Ghost Ship;Creature - Spirit;U;Fourth Edition (Uncommon)/The Dark (Common)/Time Spiral "Timeshifted" (Special)/Masters 25 (Common);0
Ghostly Flame;Enchantment;B/R;Ice Age (Rare);0
Ghosts of the Damned;Creature — Spirit;B;Legends (Common)/Masters Edition III (Common);0
Giant Albatross;Creature — Bird;U;Homelands (Common);0
Giant Growth;Instant;G;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common)/Fifth Edition (Common)/Classic Sixth Edition (Common)/Seventh Edition (Common)/Eighth Edition (Common)/Ninth Edition (Common)/Ice Age (Common)/Tenth Edition (Common)/Starter 2000 (Common)/Battle Royale Box Set (Common)/Beatdown Box Set (Common)/Duel Decks: Elves vs. Goblins (Common)/Masters Edition II (Common)/Magic 2010 (Common)/Masters Edition III (Common)/Duel Decks: Garruk vs. Liliana (Common)/Magic 2011 (Common)/Masters Edition IV (Common)/Return to Ravnica (Common)/Magic 2014 Core Set (Common)/Duel Decks Anthology, Elves vs. Goblins (Common)/Duel Decks Anthology, Garruk vs. Liliana (Common)/Explorers of Ixalan (Common)/Masters 25 (Common)/Battlebond (Common)/War of the Spark (Common)/Jumpstart: Historic Horizons (Common)/The Brothers' War (Common)/Bloomburrow (Common);0
Giant Oyster;Creature — Oyster;U;Homelands (Uncommon)/Time Spiral "Timeshifted" (Special);0
Giant Shark;Creature - Shark;U;The Dark (Common);0
Giant Slug;Creature — Slug;B;Legends (Common)/Chronicles (Common);0
Giant Spider;Creature — Spider;G;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common)/Fifth Edition (Common)/Classic Sixth Edition (Common)/Seventh Edition (Common)/Eighth Edition (Common)/Ninth Edition (Common)/Tenth Edition (Common)/Portal (Common)/Magic 2010 (Common)/Magic 2011 (Common)/Magic 2012 (Common)/Magic 2014 Core Set (Common)/Amonkhet (Common)/Global Series: Jiang Yanggu and Mu Yanling (Common)/Core Set 2019 (Common)/Dominaria Remastered (Common);0
Giant Strength;Enchantment - Aura;R;Fourth Edition (Common)/Fifth Edition (Common)/Classic Sixth Edition (Common)/Legends (Common)/Tempest (Common)/Vintage Masters (Common);0
Giant Tortoise;Creature — Turtle;U;Fourth Edition (Common)/Arabian Nights (Common)/Masters Edition (Common)/Masters Edition IV (Common)/Eternal Masters (Common);0
Giant Trap Door Spider;Creature — Spider;R/G;Ice Age (Uncommon)/Masters Edition II (Uncommon);0
Giant Turtle;Creature - Turtle;G;Legends (Common);0
Gift of the Woods;Enchantment — Aura;G;Alliances (Common);0
Glacial Chasm;Land;C;Ice Age (Uncommon)/Masters Edition II (Rare)/From the Vault: Realms (Mythic Rare);0
Glacial Crevasses;Enchantment;R;Ice Age (Rare)/Masters Edition II (Rare);0
Glacial Wall;Creature — Wall;U;Fifth Edition (Uncommon)/Classic Sixth Edition (Uncommon)/Seventh Edition (Uncommon)/Ice Age (Uncommon)/Eternal Masters (Common);0
Glaciers;Enchantment;U/W;Ice Age (Rare);0
Glasses of Urza;Artifact;C;Limited Edition Alpha (Uncommon)/Limited Edition Beta (Uncommon)/Unlimited Edition (Uncommon)/Revised Edition (Uncommon)/Fourth Edition (Uncommon)/Fifth Edition (Uncommon)/Classic Sixth Edition (Uncommon)/Masters Edition IV (Common);0
Gloom;Enchantment;B;Limited Edition Alpha (Uncommon)/Limited Edition Beta (Uncommon)/Unlimited Edition (Uncommon)/Revised Edition (Uncommon)/Fourth Edition (Uncommon)/Fifth Edition (Uncommon)/Masters Edition IV (Rare);0
Glyph of Delusion;Instant;U;Legends (Common);0
Glyph of Destruction;Instant;R;Legends (Common);0
Glyph of Doom;Instant;B;Legends (Common);0
Glyph of Life;Instant;W;Legends (Common);0
Glyph of Reincarnation;Instant;G;Legends (Common);0
Goblin Artisans;Creature — Goblin Artificer;R;Antiquities (Uncommon)/Chronicles (Uncommon);0
Goblin Balloon Brigade;Creature — Goblin Warrior;R;Limited Edition Alpha (Uncommon)/Limited Edition Beta (Uncommon)/Unlimited Edition (Uncommon)/Revised Edition (Uncommon)/Fourth Edition (Uncommon)/Ninth Edition (Uncommon)/Magic 2011 (Common)/Conspiracy: Take the Crown (Common);0
Goblin Caves;Enchantment - Aura;R;The Dark (Common)/Masters Edition IV (Common);0
Goblin Chirurgeon;Creature — Goblin Shaman;R;Fallen Empires (Common)/Masters Edition (Common);0
Goblin Digging Team;Creature - Goblin;R;Fifth Edition (Common)/Classic Sixth Edition (Common)/Seventh Edition (Common)/The Dark (Common)/Chronicles (Common);0
Goblin Flotilla;Creature — Goblin;R;Fallen Empires (Rare);0
Goblin Grenade;Sorcery;R;Fallen Empires (Common)/Masters Edition (Uncommon)/Magic 2012 (Uncommon)/Duel Decks: Merfolk vs. Goblins (Uncommon)/Jumpstart 2022 (Uncommon);0
Goblin Hero;Creature - Goblin;R;Fifth Edition (Common)/Classic Sixth Edition (Common)/The Dark (Common)/Starter 1999 (Rare)/Starter 2000 (Common);0
Goblin King;Creature — Goblin;R;Limited Edition Alpha (Rare)/Limited Edition Beta (Rare)/Unlimited Edition (Rare)/Revised Edition (Rare)/Fourth Edition (Rare)/Fifth Edition (Rare)/Classic Sixth Edition (Rare)/Seventh Edition (Rare)/Eighth Edition (Rare)/Ninth Edition (Rare)/Tenth Edition (Rare)/Secret Lair Drop (Rare);0
Goblin Kites;Enchantment;R;Fallen Empires (Uncommon);0
Goblin Lyre;Artifact;C;Ice Age (Rare);0
Goblin Mutant;Creature — Goblin Mutant;R;Ice Age (Uncommon)/Masters Edition (Uncommon);0
Goblin Rock Sled;Creature - Goblin;R;Fourth Edition (Common)/The Dark (Common);0
Goblin Sappers;Creature — Goblin;R;Ice Age (Common);0
Goblin Shrine;Enchantment - Aura;R;The Dark (Common)/Chronicles (Common)/Masters Edition IV (Common);0
Goblin Ski Patrol;Creature — Goblin;R;Ice Age (Common)/Masters Edition II (Common);0
Goblin Snowman;Creature — Goblin;R;Ice Age (Uncommon)/Time Spiral "Timeshifted" (Special);0
Goblin War Drums;Enchantment;R;Fifth Edition (Common)/Seventh Edition (Uncommon)/Fallen Empires (Common)/Masters 25 (Uncommon);0
Goblin Warrens;Enchantment;R;Fifth Edition (Rare)/Classic Sixth Edition (Rare)/Fallen Empires (Rare)/Masters Edition IV (Uncommon);0
Goblin Wizard;Creature - Goblin Wizard;R;The Dark (Rare)/Masters Edition (Rare);0
Goblins of the Flarg;Creature - Goblin Warrior;R;The Dark (Common)/Chronicles (Common)/Masters Edition (Common);0
Golgothian Sylex;Artifact;C;Antiquities (Rare);0
Gorilla Berserkers;Creature — Ape Berserker;G;Alliances (Common);0
Gorilla Chieftain;Creature — Ape;G;Classic Sixth Edition (Common)/Seventh Edition (Common)/Alliances (Common);0
Gorilla Pack;Creature — Ape;G;Ice Age (Common);0
Gorilla Shaman;Creature — Ape Shaman;R;Alliances (Common)/Masters Edition II (Uncommon)/Modern Horizons 2 (Uncommon);0
Gorilla War Cry;Instant;R;Alliances (Common)/Masters Edition IV (Common);0
Gosta Dirk;Legendary Creature — Human Warrior;W/U;Legends (Rare);0
Grandmother Sengir;Legendary Creature — Human Wizard;B;Homelands (Rare)/Masters Edition II (Rare);0
Granite Gargoyle;Creature — Gargoyle;R;Limited Edition Alpha (Rare)/Limited Edition Beta (Rare)/Unlimited Edition (Rare)/Revised Edition (Rare)/Masters Edition (Uncommon);0
Grapeshot Catapult;Artifact Creature — Construct;C;Fourth Edition (Common)/Fifth Edition (Common)/Seventh Edition (Uncommon)/Antiquities (Common)/Masters Edition IV (Uncommon);0
Grave Robbers;Creature - Human Rogue;B;The Dark (Rare);0
Gravebind;Instant;B;Ice Age (Rare)/Masters Edition IV (Common);0
Gravity Sphere;World Enchantment;R;Legends (Rare);0
Gray Ogre;Creature — Ogre;R;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common);0
Great Defender;Instant;W;Legends (Uncommon);0
Great Wall;Enchantment;W;Legends (Uncommon);0
Greater Realm of Preservation;Enchantment;W;Fifth Edition (Uncommon)/Legends (Uncommon)/Masters Edition (Uncommon);0
Greater Werewolf;Creature — Werewolf;B;Fifth Edition (Uncommon)/Homelands (Common);0
Greed;Enchantment;B;Fourth Edition (Rare)/Classic Sixth Edition (Rare)/Seventh Edition (Rare)/Legends (Rare)/Commander 2013 Edition (Rare)/Commander 2021 (Uncommon)/Modern Horizons 2 (Uncommon);0
Green Mana Battery;Artifact;C;Fourth Edition (Rare)/Legends (Uncommon);0
Green Scarab;Enchantment — Aura;W;Ice Age (Uncommon);0
Green Ward;Enchantment - Aura;W;Limited Edition Alpha (Uncommon)/Limited Edition Beta (Uncommon)/Unlimited Edition (Uncommon)/Revised Edition (Uncommon)/Fourth Edition (Uncommon);0
Grizzled Wolverine;Creature — Wolverine;R;Ice Age (Common);0
Grizzly Bears;Creature — Bear;G;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common)/Fifth Edition (Common)/Classic Sixth Edition (Common)/Seventh Edition (Common)/Eighth Edition (Common)/Ninth Edition (Common)/Tenth Edition (Common)/Starter 1999 (Common)/Portal (Common)/Jumpstart: Historic Horizons (Common);0
Guardian Angel;Instant;W;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common);0
Guardian Beast;Creature — Beast;B;Arabian Nights (Rare)/Masters Edition IV (Rare);0
Guerrilla Tactics;Instant;R;Eighth Edition (Uncommon)/Ninth Edition (Uncommon)/Alliances (Common)/Tenth Edition (Uncommon);0
Gustha's Scepter;Artifact;C;Alliances (Rare)/Masters Edition II (Rare);0
Gwendlyn Di Corci;Legendary Creature — Human Rogue;U/B/R;Legends (Rare)/Masters Edition III (Rare);0
Hail Storm;Instant;G;Alliances (Uncommon)/Time Spiral "Timeshifted" (Special);0
Halfdane;Legendary Creature — Shapeshifter;W/U/B;Legends (Rare)/Masters Edition III (Rare);0
Hallowed Ground;Enchantment;W;Ice Age (Uncommon)/Masters Edition (Uncommon);0
Halls of Mist;Land;C;Ice Age (Rare);0
Hammerheim;Legendary Land;C;Legends (Uncommon)/Masters Edition III (Uncommon)/The Lord of the Rings: Tales of Middle Earth Commander (Rare);0
Hand of Justice;Creature — Avatar;W;Fallen Empires (Rare)/Masters Edition (Rare);0
Hasran Ogress;Creature — Ogre;B;Arabian Nights (Common)/Chronicles (Common)/Masters Edition IV (Common);0
Haunting Wind;Enchantment;B;Antiquities (Uncommon);0
Havenwood Battleground;Land;C;Fifth Edition (Uncommon)/Classic Sixth Edition (Uncommon)/Fallen Empires (Uncommon)/Beatdown Box Set (Uncommon)/Masters Edition II (Uncommon)/Commander 2014 (Uncommon)/Commander Anthology (Uncommon);0
Hazduhr the Abbot;Legendary Creature — Human Cleric;W;Homelands (Rare);0
Hazezon Tamar;Legendary Creature — Human Warrior;R/G/W;Legends (Rare)/Masters Edition III (Rare);0
Headless Horseman;Creature — Zombie Knight;B;Legends (Common);0
Headstone;Instant;B;Homelands (Common);0
Heal;Instant;W;Fifth Edition (Common)/Ice Age (Common)/Masters Edition III (Common);0
Healing Salve;Instant;W;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common)/Fifth Edition (Common)/Classic Sixth Edition (Common)/Seventh Edition (Common)/Eighth Edition (Common)/Mirage (Common)/Urza's Saga (Common)/Battle Royale Box Set (Common)/Duel Decks: Divine vs. Demonic (Common)/Masters Edition IV (Common)/Duel Decks Anthology, Divine vs. Demonic (Common);0
Heart Wolf;Creature — Wolf;R;Homelands (Rare);0
Heart of Yavimaya;Land;C;Alliances (Rare)/Masters Edition II (Rare);0
Heaven's Gate;Instant;W;Legends (Uncommon);0
Hecatomb;Enchantment;B;Fifth Edition (Rare)/Classic Sixth Edition (Rare)/Ice Age (Rare)/Masters Edition (Rare);0
Hell Swarm;Instant;B;Legends (Common);0
Hell's Caretaker;Creature — Horror;B;Ninth Edition (Rare)/Legends (Rare)/Chronicles (Rare)/Masters 25 (Rare);0
Hellfire;Sorcery;B;Legends (Rare)/Masters Edition III (Rare);0
Helm of Chatzuk;Artifact;C;Limited Edition Alpha (Rare)/Limited Edition Beta (Rare)/Unlimited Edition (Rare)/Revised Edition (Rare)/Fourth Edition (Rare)/Fifth Edition (Rare);0
Helm of Obedience;Artifact;C;Alliances (Rare)/Masters Edition II (Rare);0
Hematite Talisman;Artifact;C;Ice Age (Uncommon);0
Heroism;Enchantment;W;Fallen Empires (Uncommon);0
Hidden Path;Enchantment;G;The Dark (Rare);0
High Tide;Instant;U;Fallen Empires (Common)/Masters Edition (Uncommon)/Vintage Masters (Uncommon)/Dominaria Remastered (Uncommon);0
Hill Giant;Creature — Giant;R;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common)/Fifth Edition (Common)/Seventh Edition (Common)/Eighth Edition (Common)/Ninth Edition (Common)/Tenth Edition (Common)/Portal (Common);0
Hipparion;Creature — Horse;W;Fifth Edition (Common)/Ice Age (Uncommon);0
Hoar Shade;Creature — Shade;B;Ice Age (Common);0
Hollow Trees;Land;C;Fifth Edition (Rare)/Fallen Empires (Rare);0
Holy Armor;Enchantment — Aura;W;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common);0
Holy Day;Instant;W;Eighth Edition (Common)/Ninth Edition (Common)/Legends (Common)/Invasion (Common)/Tenth Edition (Common);0
Holy Light;Instant;W;The Dark (Common)/Masters Edition (Common);0
Holy Strength;Enchantment — Aura;W;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common)/Fifth Edition (Common)/Seventh Edition (Common)/Eighth Edition (Common)/Ninth Edition (Common)/Tenth Edition (Common)/Magic 2010 (Common)/Magic 2011 (Common);0
Homarid Shaman;Creature — Homarid Shaman;U;Fallen Empires (Rare);0
Homarid Spawning Bed;Enchantment;U;Fallen Empires (Uncommon)/Masters Edition (Uncommon);0
Homarid Warrior;Creature - Homarid Warrior;U;Fifth Edition (Common)/Fallen Empires (Common);0
Homarid;Creature - Homarid;U;Fallen Empires (Common);0
Horn of Deafening;Artifact;C;Legends (Rare)/Chronicles (Rare)/Masters Edition IV (Uncommon);0
Hornet Cobra;Creature - Snake;G;Legends (Common);0
Horror of Horrors;Enchantment;B;Ninth Edition (Uncommon)/Legends (Uncommon);0
Hot Springs;Enchantment — Aura;G;Ice Age (Rare);0
Howl from Beyond;Instant;B;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common)/Fifth Edition (Common)/Classic Sixth Edition (Common)/Seventh Edition (Common)/Ice Age (Common)/Masters Edition IV (Common)/Dominaria Remastered (Common);0
Howling Mine;Artifact;C;Limited Edition Alpha (Rare)/Limited Edition Beta (Rare)/Unlimited Edition (Rare)/Revised Edition (Rare)/Fourth Edition (Rare)/Fifth Edition (Rare)/Classic Sixth Edition (Rare)/Seventh Edition (Rare)/Eighth Edition (Rare)/Ninth Edition (Rare)/Tenth Edition (Rare)/Magic 2010 (Rare)/Magic: The Gathering-Commander (Rare)/Commander 2016 (Rare)/The Brothers' War Retro Artifacts (Rare);0
Hunding Gjornersen;Legendary Creature — Human Warrior;W/U;Legends (Uncommon)/Masters Edition III (Uncommon);0
Hungry Mist;Creature — Elemental;G;Fifth Edition (Common)/Homelands (Common)/Masters Edition (Common);0
Hurkyl's Recall;Instant;U;Revised Edition (Rare)/Fourth Edition (Rare)/Fifth Edition (Rare)/Antiquities (Rare)/Tenth Edition (Rare)/Modern Masters 2015 Edition (Rare);0
Hurloon Minotaur;Creature — Minotaur;R;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common)/Fifth Edition (Common)/Masters Edition III (Common)/Arena Base Set (Common);0
Hurr Jackal;Creature - Jackal;R;Fourth Edition (Rare)/Arabian Nights (Common);0
Hurricane;Sorcery;G;Limited Edition Alpha (Uncommon)/Limited Edition Beta (Uncommon)/Unlimited Edition (Uncommon)/Revised Edition (Uncommon)/Fourth Edition (Uncommon)/Fifth Edition (Uncommon)/Classic Sixth Edition (Rare)/Seventh Edition (Rare)/Ice Age (Uncommon)/Tenth Edition (Rare)/Battle Royale Box Set (Uncommon)/Portal (Rare)/Portal Second Age (Rare);0
Hyalopterous Lemure;Creature — Spirit;B;Ice Age (Uncommon)/Masters Edition (Common)/Dominaria Remastered (Common);0
Hydroblast;Instant;U;Fifth Edition (Uncommon)/Ice Age (Common)/Masters Edition (Common)/Eternal Masters (Uncommon);0
Hymn of Rebirth;Sorcery;G/W;Ice Age (Uncommon)/Masters Edition (Uncommon);0
Hymn to Tourach;Sorcery;B;Fallen Empires (Common)/Masters Edition (Uncommon)/From the Vault: Twenty (Mythic Rare)/Vintage Masters (Uncommon)/Eternal Masters (Uncommon);0
Hyperion Blacksmith;Creature - Human Artificer;R;Legends (Uncommon);0
Hypnotic Specter;Creature — Specter;B;Limited Edition Alpha (Uncommon)/Limited Edition Beta (Uncommon)/Unlimited Edition (Uncommon)/Revised Edition (Uncommon)/Fourth Edition (Uncommon)/Ninth Edition (Rare)/Tenth Edition (Rare)/Magic 2010 (Rare)/Historic Anthology 1 (Rare);0
Icatian Infantry;Creature — Human Soldier;W;Fallen Empires (Common);0
Icatian Javelineers;Creature — Human Soldier;W;Fallen Empires (Common)/Time Spiral "Timeshifted" (Special)/Masters Edition II (Common)/Duel Decks: Elspeth vs. Kiora (Common)/Dominaria Remastered (Common);0
Icatian Lieutenant;Creature — Human Soldier;W;Fallen Empires (Rare)/Masters Edition (Common);0
Icatian Moneychanger;Creature — Human;W;Fallen Empires (Common);0
Icatian Phalanx;Creature — Human Soldier;W;Fifth Edition (Uncommon)/Fallen Empires (Uncommon)/Masters Edition II (Common);0
Icatian Priest;Creature — Human Cleric;W;Fallen Empires (Uncommon)/Tenth Edition (Uncommon)/Duel Decks: Divine vs. Demonic (Uncommon)/Duel Decks Anthology, Divine vs. Demonic (Uncommon);0
Icatian Scout;Creature — Human Soldier Scout;W;Fifth Edition (Common)/Fallen Empires (Common)/Masters Edition II (Common);0
Icatian Skirmishers;Creature — Human Soldier;W;Fallen Empires (Rare);0
Icatian Store;Land;C;Fifth Edition (Rare)/Fallen Empires (Rare);0
Icatian Town;Sorcery;W;Fifth Edition (Rare)/Classic Sixth Edition (Rare)/Fallen Empires (Rare)/Masters Edition (Uncommon);0
